40.7655,-73.982,1,0
40.7634,-73.9828,1,0
40.7614,-73.984,1,0
40.7598,-73.9842,3,1
40.758,-73.9855,3,0
40.756,-73.9869,3,0
40.7541,-73.9883,3,0
40.7523,-73.9897,3,0
40.7503,-73.9911,3,0
40.7485,-73.9925,3,0
40.7466,-73.9938,3,0
40.7448,-73.9952,3,0
40.7428,-73.9966,3,0
40.7411,-73.9979,3,0
40.7392,-73.9992,3,0
40.7379,-74.0002,3,0
40.7381,-74.002,3,0
40.7388,-74.0039,3,0
40.7388,-74.0055,2,2
40.7366,-74.0053,2,0
40.7347,-74.0047,2,0
40.7329,-74.004,2,0
40.7303,-74.0047,2,0
40.7295,-74.0051,3,1
40.7272,-74.0055,2,2
40.7257,-74.0057,2,0
40.7249,-74.0026,2,0
40.7238,-74.0004,2,0
40.7222,-74.0007,2,0
40.7203,-74.0022,2,0
40.7186,-74.0025,2,0
40.7169,-74.004,2,0
40.7152,-74.0054,2,0
40.7136,-74.0068,2,0
40.7114,-74.0086,1,2
40.7103,-74.0095,1,0
40.7095,-74.0084,0,2
40.7109,-74.0091,0,0
40.7115,-74.0105,0,0
40.7121,-74.012,0,0
40.7087,-74.0133,0,0
40.7098,-74.0147,0,0
40.711,-74.0144,0,0
40.7144,-74.0134,0,0
40.7164,-74.0129,0,0
40.7171,-74.0128,0,0
40.7203,-74.012,0,0
40.723,-74.0115,0,0
40.7252,-74.011,0,0
40.7261,-74.0099,0,0
40.7259,-74.0076,1,1
40.7255,-74.004,1,0
40.7277,-74.0032,1,0
40.7298,-74.0022,1,0
40.7306,-74.0017,2,1
40.7323,-74.0005,2,0
40.7341,-73.9992,2,0
40.736,-73.9978,2,0
40.738,-73.9963,2,0
40.7404,-73.9946,2,0
40.7422,-73.9933,2,0
40.7429,-73.9928,2,0
40.7414,-73.9891,2,0
40.7415,-73.9875,2,0
40.7395,-73.9868,3,1
40.7408,-73.9858,3,0
40.7427,-73.9845,3,0
40.7426,-73.9825,3,0
40.742,-73.9809,3,0
40.7398,-73.9795,1,2
40.7388,-73.9771,1,0
40.7406,-73.9758,1,0
40.7413,-73.9753,1,0
40.7444,-73.973,1,0
40.7463,-73.9717,1,0
40.7203,-74.012,0,2
40.723,-74.0115,0,0
40.7252,-74.011,0,0
40.7261,-74.0099,0,0
40.7259,-74.0076,1,1
40.7255,-74.004,1,0
40.7277,-74.0032,1,0
40.7298,-74.0022,1,0
40.7306,-74.0017,2,1
40.7323,-74.0005,2,0
40.7341,-73.9992,2,0
40.736,-73.9978,2,0
40.738,-73.9963,2,0
40.7404,-73.9946,3,1
40.7422,-73.9933,3,0
40.7442,-73.9919,4,1
40.7448,-73.9914,4,0
40.7435,-73.9882,4,0
40.7421,-73.9849,4,0
40.7433,-73.984,4,0
40.742,-73.9809,4,0
40.741,-73.9786,2,2
40.7392,-73.98,2,0
40.7379,-73.9809,2,0
40.7369,-73.9785,2,0
40.7354,-73.9751,2,0
40.7342,-73.9749,2,0
40.7323,-73.9743,2,0
40.7296,-73.9722,2,0
40.7296,-73.9722,2,0
40.7296,-73.9722,2,0
40.7296,-73.9722,2,0
40.7296,-73.9722,2,0
40.7203,-73.9749,2,0
40.7176,-73.9754,2,0
40.7154,-73.9763,0,2
40.7154,-73.9763,1,1
40.7138,-73.9794,1,0
40.7154,-73.9792,1,0
40.7165,-73.9806,1,0
40.7296,-73.9722,2,1
40.7296,-73.9722,2,0
40.7296,-73.9722,2,0
40.7203,-73.9749,2,0
40.7176,-73.9754,2,0
40.7154,-73.9763,0,2
40.7154,-73.9763,1,1
40.7296,-73.9722,2,1
40.7296,-73.9722,2,0
40.7296,-73.9722,2,0
40.7203,-73.9749,2,0
40.7176,-73.9754,2,0
40.7154,-73.9763,0,2
40.7154,-73.9763,1,1
40.7138,-73.9794,1,0
40.7154,-73.9792,1,0
40.7165,-73.9806,1,0
40.7175,-73.98,1,0
40.7207,-73.9782,1,0
40.7225,-73.9769,1,0
40.7243,-73.9756,1,0
40.7249,-73.9752,0,2
40.7249,-73.9752,1,1
40.7231,-73.9765,1,0
40.7213,-73.9778,1,0
40.72,-73.9787,1,0
40.721,-73.9821,1,0
40.7218,-73.9846,1,0
40.7225,-73.9871,1,0
40.723,-73.9885,1,0
40.7242,-73.9925,1,0
40.725,-73.9949,0,2
40.7259,-73.9976,0,0
40.727,-73.9999,0,0
40.728,-74.0022,0,0
40.727,-74.0034,0,0
40.7272,-74.0055,0,0
40.7281,-74.0072,0,0
40.7278,-74.0031,0,0
40.7277,-74.0014,0,0
40.7288,-74.0004,0,0
40.7311,-74.0014,1,1
40.7329,-74.0001,1,0
40.7338,-74.0012,1,0
40.733,-74.0018,2,1
40.7316,-73.9991,2,0
40.7281,-74.0072,0,2
40.7278,-74.0031,0,0
40.7277,-74.0014,0,0
40.7288,-74.0004,0,0
40.7311,-74.0014,1,1
40.7329,-74.0001,1,0
40.7338,-74.0012,1,0
40.733,-74.0018,2,1
40.7316,-73.9991,2,0
40.7303,-73.9981,2,0
40.7292,-73.9958,2,0
40.7279,-73.9931,1,2
40.7271,-73.9915,1,0
40.7262,-73.9894,1,0
40.7252,-73.9871,1,0
40.7243,-73.9848,1,0
40.7233,-73.9825,1,0
40.7223,-73.9802,1,0
40.7225,-73.9769,1,0
40.7243,-73.9756,1,0
40.7242,-73.9735,1,0
40.7242,-73.9735,1,0
40.7203,-73.9749,1,0
40.7188,-73.9751,1,0
40.7165,-73.9757,1,0
40.7154,-73.9763,0,2
40.7154,-73.9763,1,1
40.7138,-73.9794,1,0
40.7154,-73.9792,1,0
40.7165,-73.9806,1,0
40.7175,-73.98,1,0
40.7207,-73.9782,1,0
40.7225,-73.9769,1,0
40.7243,-73.9756,1,0
40.7242,-73.9735,1,0
40.7242,-73.9735,1,0
40.7216,-73.9748,1,0
40.7237,-73.976,1,0
40.7249,-73.9752,1,0
40.7268,-73.9738,1,0
40.7285,-73.9757,1,0
40.7298,-73.9747,1,0
40.7327,-73.9745,1,0
40.7342,-73.9748,0,2
40.7354,-73.9751,0,0
40.7354,-73.9751,0,0
40.7369,-73.9785,0,0
40.7366,-73.9818,1,1
40.7343,-73.9836,1,0
40.733,-73.9844,1,0
40.731,-73.9859,1,0
40.7292,-73.9872,1,0
40.7268,-73.989,1,0
40.7249,-73.9903,1,0
40.7238,-73.9912,1,0
40.7248,-73.9941,1,0
40.7255,-73.9967,1,0
40.7265,-73.9992,1,0
40.7254,-74.0001,1,0
40.7229,-74.0022,1,0
40.7236,-74.0048,1,0
40.7226,-74.0063,1,0
40.7243,-74.0087,1,0
40.7234,-74.0095,1,0
40.7235,-74.0103,0,2
40.724,-74.0084,0,0
40.7252,-74.0077,0,0
40.7236,-74.0048,1,1
40.7226,-74.0063,1,0
40.7243,-74.0087,1,0
40.7234,-74.0095,1,0
40.7235,-74.0103,0,2
40.724,-74.0084,0,0
40.7252,-74.0077,0,0
40.7257,-74.0057,1,1
40.7253,-74.0034,1,0
40.7265,-74.0023,1,0
40.7269,-74,1,0
40.7258,-73.9977,1,0
40.7246,-73.9986,1,0
40.723,-73.9988,0,2
40.7227,-73.998,0,0
40.7242,-73.9978,0,0
40.7227,-73.998,0,0
40.7242,-73.9978,0,0
40.7227,-73.998,0,0
40.7246,-73.9986,0,0
40.7261,-74.0016,0,0
40.7249,-74.0026,0,0
40.7242,-74.0046,0,0
40.7262,-74.0037,0,0
40.7285,-74.0028,0,0
40.7292,-74.0012,1,1
40.7281,-73.999,2,1
40.7297,-73.9986,2,0
40.7304,-74.0001,2,0
40.7323,-74.0005,2,0
40.7337,-73.9995,2,0
40.7322,-73.9986,2,0
40.7341,-73.9992,3,1
40.7337,-73.9995,2,2
40.7322,-73.9986,2,0
40.7341,-73.9992,3,1
40.736,-73.9978,4,1
40.738,-73.9963,3,2
40.7399,-73.995,3,0
40.7399,-73.995,3,0
40.7378,-73.9901,3,0
40.7377,-73.9881,3,0
40.7395,-73.9868,3,0
40.7388,-73.9852,2,2
40.7395,-73.9827,2,0
40.7413,-73.9813,2,0
40.7432,-73.9799,2,0
40.7451,-73.9786,3,1
40.747,-73.9771,3,0
40.7489,-73.9758,3,0
40.7508,-73.9744,3,0
40.7527,-73.973,3,0
40.7546,-73.9716,3,0
40.7536,-73.9694,3,0
40.7524,-73.9703,2,2
40.7518,-73.9675,2,0
40.7523,-73.967,2,0
40.7534,-73.9633,2,0
40.7534,-73.9633,2,0
40.7534,-73.9633,2,0
40.759,-73.9584,1,2
40.7605,-73.9584,1,0
40.7624,-73.957,1,0
40.7643,-73.9556,1,0
40.7662,-73.9542,1,0
40.7682,-73.9528,1,0
40.7701,-73.9514,1,0
40.7721,-73.9499,1,0
40.774,-73.9485,1,0
40.7752,-73.9476,1,0
40.7772,-73.9462,1,0
40.7791,-73.9448,1,0
40.7805,-73.9442,1,0
40.783,-73.944,1,0
40.7839,-73.9442,1,0
40.7864,-73.9424,1,0
40.7883,-73.941,1,0
40.7889,-73.9406,0,2
40.7899,-73.9429,0,0
40.7881,-73.9443,0,0
40.7874,-73.9448,0,0
40.7862,-73.9457,0,0
40.7842,-73.9471,0,0
40.7823,-73.9485,0,0
40.7804,-73.9499,0,0
40.7785,-73.9512,0,0
40.7766,-73.9527,0,0
40.7746,-73.9541,0,0
40.7726,-73.9555,0,0
40.7708,-73.9569,0,0
40.7717,-73.9592,0,0
40.7717,-73.9613,0,0
40.7697,-73.9627,0,0
40.7679,-73.9641,0,0
40.766,-73.9654,0,0
40.7641,-73.9668,0,0
40.7622,-73.9682,1,1
40.7603,-73.9696,1,0
40.7584,-73.971,1,0
40.7565,-73.9724,1,0
40.7546,-73.9737,1,0
40.7534,-73.9746,2,1
40.755,-73.9765,2,0
40.754,-73.9742,2,0
40.7521,-73.9756,2,0
40.7502,-73.977,2,0
40.7483,-73.9783,2,0
40.7464,-73.9797,2,0
40.7445,-73.9811,2,0
40.7426,-73.9825,2,0
40.7408,-73.9838,2,0
40.7679,-73.9641,0,2
40.766,-73.9654,0,0
40.7641,-73.9668,0,0
40.7622,-73.9682,1,1
40.7603,-73.9696,1,0
40.7584,-73.971,1,0
40.7565,-73.9724,1,0
40.7546,-73.9737,1,0
40.7534,-73.9746,2,1
40.755,-73.9765,2,0
40.754,-73.9742,2,0
40.7521,-73.9756,2,0
40.7502,-73.977,2,0
40.7483,-73.9783,2,0
40.7464,-73.9797,2,0
40.7445,-73.9811,2,0
40.7426,-73.9825,2,0
40.7408,-73.9838,2,0
40.7395,-73.9848,2,0
40.7382,-73.9836,2,0
40.7358,-73.9854,2,0
40.734,-73.9867,2,0
40.732,-73.9882,2,0
40.7679,-73.9641,0,2
40.766,-73.9654,0,0
40.7641,-73.9668,0,0
40.7622,-73.9682,1,1
40.7679,-73.9641,0,2
40.766,-73.9654,0,0
40.7641,-73.9668,0,0
40.7622,-73.9682,1,1
40.7603,-73.9696,1,0
40.7584,-73.971,1,0
40.7565,-73.9724,1,0
40.7546,-73.9737,1,0
40.7534,-73.9746,2,1
40.755,-73.9765,2,0
40.754,-73.9742,2,0
40.7521,-73.9756,2,0
40.7502,-73.977,2,0
40.7483,-73.9783,2,0
40.7464,-73.9797,2,0
40.7445,-73.9811,2,0
40.7426,-73.9825,2,0
40.7408,-73.9838,2,0
40.7395,-73.9848,2,0
40.7382,-73.9836,2,0
40.7358,-73.9854,2,0
40.734,-73.9867,2,0
40.732,-73.9882,2,0
40.7301,-73.9895,2,0
40.7284,-73.9908,2,0
40.7271,-73.9915,2,0
40.7256,-73.9899,1,2
40.7236,-73.9911,1,0
40.7228,-73.9886,1,0
40.7219,-73.9855,1,0
40.7212,-73.983,1,0
40.7206,-73.9813,1,0
40.7199,-73.9788,1,0
40.7188,-73.9751,1,0
40.7176,-73.9754,1,0
40.7154,-73.9763,0,2
40.7154,-73.9763,0,0
40.7138,-73.9794,0,0
40.7154,-73.9792,0,0
40.7165,-73.9806,0,0
40.7175,-73.98,0,0
40.7199,-73.9788,0,0
40.7188,-73.9747,2,1
40.7192,-73.9763,2,0
40.7207,-73.9782,2,0
40.7225,-73.9769,2,0
40.7243,-73.9756,2,0
40.7261,-73.9743,2,0
40.7263,-73.9726,1,2
40.7268,-73.9738,1,0
40.7291,-73.9752,1,0
40.7292,-73.9735,0,2
40.7298,-73.9747,1,1
40.7212,-73.983,1,0
40.7206,-73.9813,1,0
40.7199,-73.9788,1,0
40.7188,-73.9751,1,0
40.7176,-73.9754,1,0
40.7154,-73.9763,0,2
40.7154,-73.9763,0,0
40.7138,-73.9794,0,0
40.7154,-73.9792,0,0
40.7165,-73.9806,0,0
40.7175,-73.98,0,0
40.7199,-73.9788,0,0
40.7188,-73.9747,2,1
40.7192,-73.9763,2,0
40.7207,-73.9782,2,0
40.7225,-73.9769,2,0
40.7243,-73.9756,2,0
40.7261,-73.9743,2,0
40.7263,-73.9726,1,2
40.7268,-73.9738,1,0
40.7291,-73.9752,1,0
40.7292,-73.9735,0,2
40.7298,-73.9747,1,1
40.7323,-73.9743,1,0
40.7342,-73.9748,1,0
40.7359,-73.9748,1,0
40.7372,-73.9742,1,0
40.74,-73.9727,1,0
40.74,-73.9727,1,0
40.7438,-73.9735,1,0
40.7448,-73.9759,2,1
40.7429,-73.9773,1,2
40.741,-73.9786,1,0
40.7404,-73.9791,1,0
40.7448,-73.9759,2,1
40.7448,-73.9759,2,0
40.7429,-73.9773,1,2
40.741,-73.9786,1,0
40.7404,-73.9791,1,0
40.7426,-73.9804,2,1
40.7426,-73.9825,2,0
40.7408,-73.9838,2,0
40.7395,-73.9848,1,2
40.7379,-73.9809,1,0
40.7369,-73.9785,1,0
40.7369,-73.9785,1,0
40.7342,-73.9749,1,0
40.7323,-73.9743,1,0
40.731,-73.974,1,0
40.7448,-73.9759,2,1
40.7429,-73.9773,1,2
40.741,-73.9786,1,0
40.7404,-73.9791,1,0
40.7426,-73.9804,2,1
40.7426,-73.9825,2,0
40.7408,-73.9838,2,0
40.7395,-73.9848,1,2
40.7379,-73.9809,1,0
40.7369,-73.9785,1,0
40.7448,-73.9759,2,1
40.7429,-73.9773,1,2
40.741,-73.9786,1,0
40.7404,-73.9791,1,0
40.7426,-73.9804,2,1
40.7426,-73.9825,2,0
40.7408,-73.9838,2,0
40.7395,-73.9848,1,2
40.7379,-73.9809,1,0
40.7369,-73.9785,1,0
40.7369,-73.9785,1,0
40.7342,-73.9749,1,0
40.7323,-73.9743,1,0
40.731,-73.974,1,0
40.7296,-73.9722,1,0
40.7296,-73.9722,1,0
40.7296,-73.9722,1,0
40.7296,-73.9722,1,0
40.7211,-73.9747,1,0
40.7188,-73.9747,1,0
40.7188,-73.9747,1,0
40.7213,-73.9745,1,0
40.7213,-73.9745,1,0
40.7213,-73.9745,1,0
40.7283,-73.9716,0,2
40.7283,-73.9716,0,0
40.7312,-73.974,0,0
40.7323,-73.9743,0,0
40.7298,-73.9747,0,0
40.7278,-73.9762,0,0
40.7259,-73.9775,1,1
40.7241,-73.9788,1,0
40.7223,-73.9802,1,0
40.721,-73.9821,1,0
40.7218,-73.9846,1,0
40.7222,-73.9863,1,0
40.7259,-73.9775,1,0
40.7241,-73.9788,1,0
40.7223,-73.9802,1,0
40.721,-73.9821,1,0
40.7218,-73.9846,1,0
40.7222,-73.9863,1,0
40.7198,-73.9875,1,0
40.7205,-73.9899,1,0
40.7187,-73.9891,1,0
40.7259,-73.9775,1,0
40.7259,-73.9775,1,0
40.7241,-73.9788,1,0
40.7223,-73.9802,1,0
40.721,-73.9821,1,0
40.7218,-73.9846,1,0
40.7222,-73.9863,1,0
40.7198,-73.9875,1,0
40.7205,-73.9899,1,0
40.7187,-73.9891,1,0
40.7177,-73.9887,1,0
40.7174,-73.9914,1,0
40.7182,-73.9938,1,0
40.7173,-73.9954,1,0
40.7182,-73.9979,1,0
40.7187,-73.9994,0,2
40.7196,-74.0006,0,0
40.7194,-74.0019,1,1
40.7189,-73.9992,1,0
40.7193,-73.9973,1,0
40.7185,-73.9948,1,0
40.7177,-73.9922,1,0
40.7167,-73.9891,1,0
40.716,-73.9867,1,0
40.7152,-73.9842,1,0
40.7174,-73.9829,1,0
40.7195,-73.9819,1,0
40.721,-73.9811,1,0
40.7229,-73.9797,1,0
40.7247,-73.9784,1,0
40.7265,-73.9771,1,0
40.7285,-73.9757,0,2
40.7271,-73.9766,0,0
40.7253,-73.978,0,0
40.7235,-73.9793,0,0
40.7217,-73.9806,1,1
40.7213,-73.983,3,1
40.722,-73.9834,3,0
40.7236,-73.9853,3,0
40.7246,-73.9875,3,0
40.7256,-73.9899,3,0
40.7271,-73.9915,3,0
40.7284,-73.9908,3,0
40.731,-73.9904,3,0
40.7328,-73.99,3,0
40.7353,-73.9898,3,0
40.7371,-73.9885,3,0
40.7389,-73.9872,3,0
40.7402,-73.9864,3,0
40.7421,-73.9871,3,0
40.744,-73.9857,3,0
40.7459,-73.9843,3,0
40.7478,-73.983,3,0
40.7484,-73.9846,3,0
40.7498,-73.9877,3,0
40.7517,-73.9864,3,0
40.7536,-73.985,2,2
40.7548,-73.9841,1,2
40.7551,-73.9867,2,1
40.7554,-73.9874,2,0
40.7572,-73.9898,2,0
40.756,-73.9869,1,2
40.7558,-73.9864,1,0
40.7561,-73.9832,1,0
40.7574,-73.9823,1,0
40.756,-73.979,1,0
40.755,-73.9765,1,0
40.754,-73.9742,1,0
40.7521,-73.9756,0,2
40.7508,-73.9744,1,1
40.7498,-73.9722,1,0
40.7508,-73.9744,1,0
40.7498,-73.9722,1,0
40.7508,-73.9744,2,1
40.7515,-73.976,2,0
40.7537,-73.9774,2,0
40.7546,-73.9757,2,0
40.7565,-73.9743,2,0
40.7584,-73.973,2,0
40.7597,-73.9742,1,2
40.7596,-73.9721,1,0
40.7616,-73.9707,1,0
40.7616,-73.9686,1,0
40.7616,-73.9666,1,0
40.7606,-73.9643,1,0
40.7602,-73.9615,1,0
40.7614,-73.9624,0,2
40.7609,-73.9642,0,0
40.7593,-73.9653,0,0
40.7574,-73.9667,0,0
40.7555,-73.9681,0,0
40.7536,-73.9694,0,0
40.7517,-73.9708,0,0
40.7498,-73.9722,0,0
40.7489,-73.97,0,0
40.7508,-73.9684,1,1
